0.7563,0.28369,0.058041,379969,2110.9389,245.5,0.44756,0.83017,0.67048,0.95717,0.64068,0.64471,0.10326,224271,3676.5738,52,0.66312,0.95407,0.50955,0.94599,0.32518,0.58802,83.5352,62702,441.5634,1,0.074359,0.88222,0.90403,0.99032,297.333,524.1478,809.9907,144.8471,396.3639,622.3683,11.226,287.214,520.4573,803.3038,152.3603,381.2524,631.8112,11.6447,312.3327,531.0104,829.1892,133.8371,417.0614,616.6695,38.3879,673410,61,180,142,203897,18077,508,20,72,100,3.6796,12.798,3,12.083,2831.9028,68.5,133750,180.77,17,96963,43700,33326,21690,12086,7072,3895,1805,1031,572,260,73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65869,49702,30520,25517,29299,17939,17871,15659,12018,10715,8483,8527,8051,6381,5706,5135,5070,4734,4158,3743,3949,3264,3095,2979,3000,2748,2374,2208,2236,1928,1890,1619,1460,1375,1146,1143,1032,1044,915,803,825,718,702,615,512,425,351,349,308,322,265,241,243,219,225,201,196,185,176,1320,13117,11521,7223,6532,7624,4547,4257,3430,2069,1234,588,353,145,50,12,0,0,0,0,0,4128,10041,15770,22209,29279,34326,39232,43726,48153,52759,57207,61838,66372,71028,77829,39486,0,0,0,0,0,0,0,0,0.47395,0.26845,0.53846,0.12148,0.097114,0.095916,0.83866,0.78327,0.84719,0.073382,0.11258,0.061138,0.41976,0.29357,0.51697,0.14677,0.15634,0.12894,
0.74506,0.34106,0.05778,125984,933.2148,162,0.4052,0.85581,0.66992,0.96071,0.72383,0.3044,0.12764,132557,3398.8974,63,0.61799,0.93565,0.68105,0.95733,0.30193,0.588,76.6556,33861,376.2333,19,0.081649,0.88282,0.90993,0.99031,238.2242,369.641,581.3282,90.5998,280.2744,398.7645,10.8567,231.7695,367.5209,579.5628,95.6588,299.4822,424.1944,14.7249,259.6227,378.7383,606.7199,88.1867,279.1085,403.5732,33.9137,295885,39,135,90,113465,9602,294,20,65,60,3.6051,12.9485,3,12.1655,1745.6154,76,72366,160.0333,25,55360,24604,17771,11390,6452,3493,1935,1152,703,317,157,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34263,24669,14263,11472,12190,6862,6223,4830,3397,2797,1969,1751,1344,832,489,329,234,158,111,83,61,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7470,6358,3866,3446,4096,2418,2229,1775,1065,609,307,162,53,7,0,0,0,0,0,0,4694,11119,16770,21737,26713,31401,35873,40558,45352,54867,6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50117,0.30217,0.55062,0.099169,0.076294,0.079147,0.8365,0.76728,0.84463,0.086018,0.12055,0.072402,0.45525,0.34267,0.53761,0.12671,0.13126,0.11297,
0.77068,0.31696,0.016033,98282,650.8742,72,0.51988,0.83683,0.65859,0.95431,0.64472,0.58101,0.056506,97674,2872.7647,59.5,0.72252,0.9232,0.64994,0.95087,0.37383,0.5489,86.1667,10980,457.5,49,0.034622,0.90903,0.95921,0.99577,181.3286,299.1555,469.342,74.592,242.9515,343.0931,8.5494,201.5493,312.6414,487.1059,67.1958,244.0133,386.1656,11.5966,175.4411,297.9087,462.851,77.6101,223.4474,347.1914,60.3049,211595,34,151,24,83755,488,0,15.1327,37,24,2.9356,11.3385,2.2361,11,2263.6486,48,76850,20.3333,7.5,48216,20822,10415,3482,1047,186,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31346,19951,10587,8060,8466,4737,4442,3419,2439,1854,1231,1093,913,651,501,379,344,285,220,167,145,95,73,65,56,49,33,25,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2258,1967,1261,1139,1327,815,772,643,371,238,132,56,1,0,0,0,0,0,0,0,6875,13247,18015,22623,27129,31589,35995,40515,15559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56055,0.33037,0.60284,0.089431,0.073501,0.072847,0.82103,0.71803,0.83173,0.076569,0.12638,0.064648,0.49314,0.37268,0.58254,0.13008,0.12671,0.11227,
---
0.74207,0.33794,0.041501,386251,1709.0752,132,0.52487,0.80766,0.63824,0.94924,0.70674,0.47822,0.095367,249317,2468.4851,44,0.76782,0.94783,0.5045,0.93916,0.30038,0.64519,84.3377,69406,450.6883,291,0.078632,0.89155,0.89525,0.98913,297.4033,532.9374,791.707,174.1993,405.4833,598.4517,10.9632,322.6909,539.3628,813.2798,147.7189,415.8418,611.0629,11.1482,293.5925,531.4202,786.8224,176.104,398.4479,574.1436,40.6233,714083,101,226,154,235357,18908,509,20,96,90,3.5617,12.898,3,12.1655,2451.6354,48.5,172000,210.0889,36,115129,52845,37264,22029,12225,6928,4091,2164,1240,528,236,86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75813,55685,33687,27709,31594,19456,19728,17179,13341,11936,9409,9700,9252,7384,6619,5846,5802,5104,4318,3747,3701,2785,2371,1994,1767,1320,870,665,591,410,371,279,225,156,97,80,48,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14394,12722,7956,7175,8548,5047,4702,3660,2156,1378,760,474,220,101,36,30,22,17,8,0,4942,10298,15145,19747,24219,28443,32753,36954,41274,45509,49534,53659,57633,61798,65791,70063,74119,22137,0,0,0,0,0,0,0.46435,0.27481,0.54591,0.11562,0.094913,0.094867,0.84531,0.79109,0.86026,0.076059,0.11097,0.059564,0.42639,0.3075,0.53639,0.1409,0.15141,0.12639,
0.73421,0.34126,0.054236,362895,1291.4413,196,0.48479,0.81534,0.63233,0.95022,0.69991,0.40266,0.10322,296153,3327.5618,54,0.66359,0.94547,0.57564,0.9484,0.29554,0.63894,86.3214,80406,478.6071,60,0.06847,0.88278,0.89478,0.98958,324.7546,555.3432,838.9737,163.3512,431.8496,616.9739,11.0597,317.0359,552.123,828.5016,165.5794,410.5231,595.5425,11.7009,329.0113,556.26,843.3764,157.2072,429.1816,597.6796,40.4451,748153,89,281,168,278250,33003,2644,20,80,124,3.7001,13.2258,3,12.6491,3478.125,53,195716,266.1532,18,132684,59551,44469,29615,17979,11401,7638,4233,2758,1446,855,492,383,220,117,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82841,59074,34380,27518,30167,17626,16893,13907,10374,8816,6704,6724,6190,4776,4217,3713,3585,3229,2774,2459,2577,2033,1852,1758,1727,1545,1235,1154,1122,968,972,836,747,696,577,534,413,325,253,185,155,133,123,96,53,40,21,3,0,0,0,0,0,0,0,0,0,0,0,0,16222,14276,8899,8039,9779,5977,5781,4777,2980,1721,908,533,275,136,68,21,13,1,0,0,5639,11825,16704,21313,25661,29982,34220,38273,42430,46605,50668,54971,59301,63822,68289,73046,77637,27714,0,0,0,0,0,0,0.45805,0.26645,0.53335,0.11646,0.095935,0.093256,0.82861,0.76674,0.84547,0.08257,0.11939,0.063741,0.39564,0.27067,0.50174,0.13463,0.13715,0.11715,
0.74864,0.34717,0.024007,70058,301.9741,74.5,0.59633,0.82076,0.59821,0.94241,0.66417,0.51589,0.065432,109726,4389.04,121,0.76216,0.89189,0.70343,0.94947,0.39602,0.49757,77.0571,12938,369.6571,15,0.049947,0.88734,0.94803,0.99435,161.6122,285.0018,429.4862,90.1518,210.9988,309.7713,8.1264,217.4963,308.7428,485.01,54.1663,269.0545,356.6184,11.959,204.0594,300.6987,470.4725,58.9284,266.0083,328.2207,43.2238,198816,25,232,35,105350,874,0,13.9284,56,29,3.0953,11.0513,2.8284,10.8167,1881.25,50.5,97256,30.1379,17,56917,27019,15064,5188,1601,408,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32443,17655,7835,5054,4517,2201,1825,1217,743,538,332,283,164,99,76,49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855,2445,1527,1352,1566,905,835,669,364,225,106,67,22,0,0,0,0,0,0,0,6608,11797,16091,20205,24271,28370,32587,36861,21924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5486,0.31687,0.59649,0.10079,0.078666,0.080701,0.8014,0.66711,0.81694,0.085387,0.12637,0.070901,0.45701,0.35284,0.55346,0.15787,0.15381,0.13457,
0.73076,0.38067,0.033515,204861,1321.6839,90,0.3786,0.83557,0.67293,0.96037,0.671,0.45158,0.16521,155071,2215.3,65,0.55137,0.95676,0.59548,0.95554,0.28176,0.61244,79.6598,40630,418.866,79,0.070953,0.87862,0.90925,0.99055,258.493,429.1545,674.9776,113.9606,322.3488,558.4433,9.3015,292.4781,443.0548,705.1413,96.0165,305.7287,517.5515,12.7006,274.1362,439.5022,681.1232,116.2151,325.5336,489.8118,35.8224,405229,70,155,97,137109,16957,5364,20,55,52,3.6639,13.4579,3,13,2492.8909,77,32831,326.0962,26.5,65067,30697,21907,13745,8536,5592,3819,2353,1701,1008,726,606,604,497,492,441,412,335,305,236,202,141,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36797,24488,13566,11054,12729,8037,8430,7725,6357,5920,4861,5237,5071,4295,3972,3734,3846,3527,3238,2900,3064,2535,2357,2388,2251,2090,1672,1503,1534,1194,1215,991,991,834,655,691,569,607,509,417,458,390,402,337,316,308,263,275,213,227,190,164,186,142,148,81,72,50,9,0,8525,7274,4400,3878,4661,2801,2789,2323,1512,1037,623,431,217,101,44,13,1,0,0,0,4957,12400,18723,24320,29104,34109,39042,43729,48304,52477,56774,41243,0,0,0,0,0,0,0,0,0,0,0,0,0.45468,0.2591,0.5339,0.11638,0.096976,0.094975,0.85142,0.80532,0.86599,0.073062,0.109,0.057303,0.40371,0.29482,0.51256,0.1503,0.15613,0.13279,
0.76698,0.29152,0.049932,254025,1094.9353,193.5,0.42687,0.82457,0.64964,0.95514,0.71762,0.44092,0.14494,216464,4919.6364,41,0.60236,0.94959,0.60601,0.95303,0.29825,0.63607,81.8806,55934,417.4179,11,0.072,0.88253,0.90391,0.99036,353.6224,525.5145,835.7375,146.9232,376.4024,607.36,11.2409,344.5703,523.9164,839.3272,150.9307,371.3248,585.2323,12.6125,377.8416,538.246,852.6516,141.3758,386.9274,565.8859,37.633,532070,44,232,134,213108,18257,109,20,45,98,3.7561,12.4447,3,12.0416,4735.7333,93,103457,186.2959,64,99172,45888,35396,23541,13656,7576,3800,1558,639,182,57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56948,40348,22631,17794,19850,11737,11637,9956,7802,7020,5669,5845,5355,4102,3477,2950,2768,2293,1982,1587,1476,1077,1000,1028,1065,1049,882,833,867,712,674,605,536,545,447,454,433,415,343,284,263,218,206,141,94,58,30,15,6,0,0,0,0,0,0,0,0,0,0,0,12081,10549,6488,5776,6898,4051,3733,2871,1678,968,504,245,67,17,8,0,0,0,0,0,8841,17854,24940,30068,35158,40017,44556,49304,53905,58101,62607,67484,39055,0,0,0,0,0,0,0,0,0,0,0,0.46008,0.26387,0.53984,0.11581,0.094368,0.092773,0.84549,0.78291,0.85918,0.080908,0.12034,0.063168,0.40947,0.28924,0.52105,0.14548,0.15362,0.12921,
0.76606,0.29863,0.044335,353261,1459.7562,166.5,0.46963,0.83863,0.63228,0.95374,0.68699,0.55139,0.066031,253283,3780.3433,52,0.68443,0.95082,0.53652,0.95179,0.31582,0.6248,87.6364,63415,480.4167,46,0.071023,0.88139,0.90186,0.98989,300.1091,528.2975,795.5937,161.5595,399.2465,576.1566,10.5586,308.2417,530.6807,801.1842,153.6794,404.4604,586.7811,12.7955,311.047,530.3181,808.4235,142.1495,401.2421,571.6877,40.2051,677000,67,242,132,224732,22127,377,20,84,109,3.7672,12.8352,3,12.1655,2675.381,37.5,146660,203,29,103426,49214,37858,24681,14408,8304,4892,2409,1328,491,192,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65394,47354,28071,23565,27961,17206,17504,15178,11622,10041,7874,7987,7382,5670,5102,4696,4671,4225,3677,3246,3416,2805,2599,2524,2504,2285,1937,1813,1857,1532,1487,1236,1128,1015,821,775,716,729,659,587,601,537,525,465,428,431,396,386,359,346,306,272,261,224,235,185,166,136,120,287,12974,11469,7178,6526,7841,4710,4512,3660,2190,1294,618,341,86,13,3,0,0,0,0,0,3762,9825,15417,20974,26463,31258,35639,39803,44012,48210,52383,56591,61007,65183,70054,75782,20610,0,0,0,0,0,0,0,0.47018,0.27226,0.53893,0.11604,0.093416,0.094935,0.84528,0.79423,0.85803,0.068877,0.10658,0.055337,0.4143,0.28797,0.51355,0.13229,0.13745,0.11772,
