0.71396,0.3944,0.057222,160082,976.1098,140.5,0.52047,0.8278,0.59591,0.94722,0.64186,0.54281,0.22917,178739,4583.0513,45,0.70719,0.94376,0.63676,0.95812,0.20695,0.78819,66.4257,36924,249.4865,3,0.078307,0.88236,0.9075,0.99016,245.2254,403.5265,609.3111,107.0986,305.3781,461.0224,9.9461,268.93,413.2594,639.1042,98.8604,301.4016,444.4298,9.3798,233.9776,400.832,600.1029,122.1451,292.9339,428.9838,29.0693,380418,39,164,148,167717,31420,3604,20,23,67,4.0565,13.5056,3.6056,13,7292.0435,47,139420,468.9552,21,69827,36482,30111,21818,14664,10171,7192,4491,3172,1902,1314,785,476,204,116,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39067,26532,14922,11429,12458,7391,7155,6052,4577,4046,3181,3281,3116,2544,2261,2086,2098,1940,1704,1359,1239,837,659,595,551,409,267,218,207,154,99,60,53,40,25,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10122,8450,4986,4184,4340,2094,1502,792,301,105,42,6,0,0,0,0,0,0,0,0,3812,9385,14293,18843,23480,28176,32790,37023,41083,45524,49584,53861,22527,0,0,0,0,0,0,0,0,0,0,0,0.61091,0.26575,0.50884,0.14159,0.097128,0.096383,0.90642,0.8047,0.87024,0.067331,0.15332,0.083374,0.49384,0.30066,0.51347,0.15928,0.14101,0.12194,
0.75877,0.33436,0.013074,93224,739.873,80,0.4697,0.86852,0.60327,0.95295,0.62211,0.52037,0.12965,149115,5522.7778,57,0.60526,0.93884,0.73251,0.97165,0.24065,0.73152,62.1912,13973,205.4853,7,0.043198,0.88399,0.95674,0.99538,361.0701,463.8122,743.8444,147.2179,321.2624,490.3188,9.5212,408.3971,486.048,811.7005,134.9088,287.2343,518.2075,10.4636,299.3326,417.5053,706.3051,123.5787,285.4019,445.6567,32.3141,259264,27,126,68,112103,26808,5296,20,34,36,4.1081,13.8215,3.6056,13.3417,3297.1471,56,97535,744.6667,24,45329,25007,20149,14833,10630,7853,6209,4281,3316,2071,1479,950,792,519,392,252,130,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22276,14779,8222,6235,6622,3884,3848,3248,2464,2207,1742,1883,1823,1493,1386,1236,1241,1084,959,858,910,740,691,693,696,652,529,498,522,444,386,278,268,256,147,81,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,3368,1887,1504,1474,680,452,249,76,30,3,0,0,0,0,0,0,0,0,0,9856,22389,28582,33987,39202,43901,48187,33086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65088,0.27524,0.52319,0.14853,0.10855,0.10907,0.91766,0.8359,0.88895,0.06079,0.13852,0.074269,0.511,0.33348,0.5395,0.16295,0.16909,0.14699,
0.71368,0.32947,0.14069,165087,622.9698,94,0.49896,0.85512,0.5529,0.94276,0.70025,0.36761,0.087516,271841,8495.0312,44,0.65486,0.94013,0.70151,0.96673,0.2198,0.76411,70.6148,67066,274.8607,138,0.12632,0.87965,0.8737,0.98495,255.3366,456.4428,680.8695,142.1278,338.3264,495.4709,10.0376,307.1042,477.4007,732.3592,105.2812,386.342,524.9294,12.3386,265.4483,459.5575,691.8835,135.8195,344.7626,509.6474,28.4377,510884,32,265,244,266107,41921,6106,20,40,115,4.0061,13.4892,3.6056,13,6652.675,69,258330,364.5304,20,108012,63746,49527,32074,19582,13225,10188,6250,3958,2389,1696,1162,925,634,464,221,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43518,27027,14077,10579,11368,6144,5926,5061,4064,3781,3052,3369,3267,2757,2518,2283,2322,2071,1858,1638,1758,1351,1228,1213,1126,1096,894,832,894,725,736,514,444,338,265,263,165,134,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17990,15027,8980,7580,8025,4024,2948,1514,555,233,97,57,28,8,0,0,0,0,0,0,7516,14223,19706,24440,29055,33513,37707,42164,46410,50757,54993,59378,64069,26888,0,0,0,0,0,0,0,0,0,0,0.61118,0.27887,0.5257,0.14763,0.085246,0.083743,0.91792,0.82523,0.88156,0.063718,0.15022,0.079665,0.51085,0.33241,0.53877,0.1696,0.1452,0.12026,
0.72824,0.32987,0.10124,215389,535.7935,75.5,0.57992,0.84434,0.4881,0.93184,0.70389,0.39876,0.13795,404705,13955.3448,52,0.73458,0.93474,0.68645,0.9632,0.22684,0.75721,69.41,83639,278.7967,7,0.11346,0.87564,0.87477,0.98487,298.6222,535.3823,792.9332,170.5517,408.9899,594.8297,8.8589,312.6396,538.9972,809.1583,155.9718,419.3753,608.5191,12.286,301.728,534.5573,798.513,167.2382,410.1065,580.6896,30.139,715327,29,402,300,392619,64558,8514,20,43,181,4.1679,13.3692,3.6056,12.8062,9130.6744,48,387750,356.674,24,148605,93241,78072,51706,32275,21479,14756,8874,6052,3321,2194,1336,1001,640,507,359,298,253,228,190,158,119,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60950,32968,16151,12095,13203,7745,7898,7043,5587,5139,4118,4248,4128,3381,3049,2654,2608,2338,2002,1823,1969,1630,1559,1512,1562,1459,1241,1163,1218,1036,1052,902,881,889,712,722,656,702,602,497,495,457,429,354,258,262,235,228,214,211,200,171,172,118,38,4,0,0,0,0,21697,18191,10931,9254,10035,5197,3995,2422,1053,504,211,113,36,0,0,0,0,0,0,0,3589,9058,14128,18434,22721,26985,31201,35446,39739,43994,48247,52484,56579,60804,64770,68794,73713,44609,0,0,0,0,0,0,0.62393,0.26543,0.51755,0.1502,0.093265,0.092534,0.91674,0.81838,0.87929,0.064824,0.15837,0.082963,0.49215,0.30767,0.52136,0.16058,0.13515,0.11956,
0.73998,0.31115,0.10178,303006,1020.2222,151,0.42007,0.8574,0.58204,0.95286,0.62278,0.63836,0.22251,386506,10171.2105,57,0.54884,0.95853,0.66827,0.97241,0.18923,0.80092,70.2618,99386,276.8412,185,0.098308,0.86949,0.87754,0.98683,356.5007,597.1441,949.638,140.9961,465.1085,715.056,12.4202,397.7143,619.6384,993.1851,159.0676,510.0816,728.0329,13.3362,353.4845,590.2885,947.9972,137.3146,446.1039,673.2143,28.0849,794698,38,297,359,336212,93970,21764,20,59,107,4.387,13.896,4,13.4164,5698.5085,116,281181,878.2243,18,119097,76431,67791,50123,35819,27104,21846,15049,12010,7861,5522,3778,3000,1965,1594,1144,800,433,270,180,102,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55880,39529,22321,17846,20261,12305,12499,10767,8414,7816,6312,6861,6621,5517,5071,4651,4746,4319,3849,3405,3598,2803,2573,2547,2534,2385,1973,1893,2051,1799,1921,1584,1567,1464,1179,1292,1129,1263,1057,903,1029,868,891,749,709,717,638,705,602,671,567,485,542,393,363,232,178,69,41,21,26441,22095,13140,11131,11899,5957,4218,2363,1029,526,276,166,70,34,26,13,2,0,0,0,10849,21282,29473,36474,41775,46203,50688,55071,59707,63944,68418,72749,76895,81292,79812,0,0,0,0,0,0,0,0,0,0.58363,0.24001,0.48779,0.15161,0.094751,0.095761,0.92325,0.8647,0.90101,0.054292,0.12355,0.06538,0.45879,0.27302,0.48831,0.15897,0.14022,0.12672,
0.74531,0.31042,0.090516,158275,1181.1567,103.5,0.4661,0.84653,0.64093,0.95348,0.65814,0.43613,0.21097,160946,3657.8636,50,0.59045,0.95434,0.65562,0.96736,0.24924,0.72568,71.7622,43144,301.7063,426,0.096342,0.8906,0.89572,0.98824,240.1618,405.4599,632.0049,117.6506,273.0109,511.07,10.1409,304.2202,433.3399,699.8259,97.3473,341.9341,527.0598,10.9493,260.427,413.6459,646.5163,108.8257,287.2681,506.4297,30.272,366618,44,134,143,165958,14337,163,20,33,73,3.8734,12.71,3.1623,12.083,5029.0303,66,119050,196.3973,24,70387,39850,30266,18903,9803,5565,3128,1532,718,211,80,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31970,22766,12971,9688,10154,5884,5751,4778,3705,3448,2860,3058,2939,2456,2234,2072,2139,1962,1684,1525,1585,1318,1253,1265,1290,1252,1096,1053,1129,1018,1068,964,947,957,808,834,746,778,698,622,658,556,548,429,358,345,290,292,247,240,214,187,194,169,184,154,148,139,130,880,10815,9127,5495,4716,5250,2802,2294,1462,700,332,128,23,0,0,0,0,0,0,0,0,4486,12169,18942,24535,30063,35423,40044,44318,48343,52517,55745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60437,0.28935,0.53114,0.14743,0.087875,0.087112,0.91783,0.83791,0.88802,0.060657,0.1377,0.073731,0.50989,0.34228,0.5457,0.15459,0.13287,0.11473,
0.76032,0.29759,0.063677,128992,1066.0496,74,0.41955,0.87743,0.58594,0.95927,0.65105,0.4183,0.20289,166647,6943.625,79,0.49086,0.95914,0.66991,0.97229,0.26888,0.69665,70.2418,26343,289.4835,21,0.068825,0.90015,0.92466,0.99259,284.4107,408.7667,646.1244,98.8114,286.1547,450.1625,11.252,317.4049,432.31,681.9678,126.2774,303.0371,458.6672,9.6924,313.0157,423.4645,677.9202,101.8984,284.8895,491.8972,32.2807,324752,24,121,91,128812,32271,13500,20,34,41,4.2129,13.8423,3.6056,13.3417,3788.5882,79,62685,787.0976,26,49865,28631,24400,17745,12596,9629,7624,4901,3908,2901,2460,1898,1678,1260,1168,1024,875,651,494,342,229,143,99,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24559,17511,9583,7030,7621,4659,4742,4397,3634,3443,2801,3042,2993,2591,2433,2233,2406,2271,2083,1976,2092,1752,1643,1597,1540,1266,970,869,826,653,675,555,539,496,396,403,288,273,204,176,201,169,181,148,142,138,113,86,72,61,48,14,0,0,0,0,0,0,0,0,6680,5521,3296,2763,3004,1566,1351,984,541,324,172,107,34,0,0,0,0,0,0,0,8809,17105,25350,31415,35659,39665,43835,47711,52023,23091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63675,0.282,0.53212,0.13421,0.096264,0.08896,0.91411,0.81794,0.8774,0.06432,0.1529,0.082652,0.51855,0.36396,0.56755,0.14449,0.12278,0.10803,
0.74339,0.28647,0.1163,162264,581.5914,96,0.49043,0.86038,0.57901,0.94775,0.70183,0.36374,0.159,243769,6771.3611,65,0.60369,0.94496,0.7005,0.9682,0.23236,0.75421,68,63790,258.2591,2,0.12468,0.88705,0.87541,0.98569,249.033,439.5711,667.2461,133.4312,328.6646,475.8287,10.6922,277.974,455.4686,694.4039,116.7025,372.1427,522.9967,10.8358,247.867,439.3032,671.3324,135.4822,324.9463,497.5923,27.0431,475247,36,279,247,247242,30491,541,20,55,106,3.9094,13.0436,3.1623,12.53,4495.3091,48,241421,287.6509,27,104564,59176,44277,28024,17100,10838,7177,3969,2123,707,215,77,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40296,27139,14226,10550,10943,6004,5952,5122,3899,3541,2789,3029,3025,2583,2482,2333,2448,2151,1903,1612,1675,1309,1188,1115,1077,931,717,655,654,519,506,422,405,386,304,306,248,269,226,198,220,188,197,167,149,132,103,98,44,12,0,0,0,0,0,0,0,0,0,0,17498,14542,8593,7216,7574,3741,2669,1388,435,121,11,2,0,0,0,0,0,0,0,0,6881,13004,17825,22589,27037,31732,36704,41351,45829,50243,54529,58956,65116,3380,0,0,0,0,0,0,0,0,0,0,0.61485,0.29423,0.54173,0.15253,0.085415,0.079787,0.92057,0.82596,0.88181,0.065387,0.15121,0.082,0.52244,0.3521,0.55715,0.16461,0.13412,0.11099,
0.76031,0.27361,0.10193,233535,632.8862,99,0.54265,0.85887,0.50009,0.93864,0.6566,0.35258,0.28451,383853,7677.06,45.5,0.67055,0.94366,0.66506,0.96387,0.2542,0.72706,68.5874,71199,264.6803,268,0.10276,0.88154,0.88959,0.98767,286.1669,525.3325,772.8526,176.6874,391.8639,584.2477,11.0819,306.6845,533.7392,795.0969,160.7684,406.4765,598.7398,10.3029,298.4424,527.4694,786.2125,166.071,405.4019,580.5282,29.5881,695838,50,369,269,359459,66573,4426,20,45,183,4.3085,13.2562,4,12.7279,7987.9778,67,353769,363.7869,12,129690,83233,73111,51468,33612,22831,15998,8875,5353,2897,1616,848,538,271,92,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57890,39085,20010,14455,15018,8785,8540,7597,5878,5346,4381,4489,4328,3468,3176,2788,2677,2417,2141,1962,2132,1719,1607,1567,1623,1509,1267,1183,1195,1005,1044,911,853,849,676,654,610,588,488,410,408,300,225,199,173,175,162,144,137,128,114,99,84,34,3,0,0,0,0,0,19180,15894,9441,7941,8410,4262,3191,1820,766,241,46,7,0,0,0,0,0,0,0,0,4850,9944,14394,18678,22957,27183,31339,35557,39576,43706,47865,51853,55951,60150,64001,68304,72773,26712,0,0,0,0,0,0,0.63173,0.27735,0.53269,0.1519,0.09019,0.084218,0.91775,0.8145,0.8758,0.068884,0.16095,0.086969,0.50669,0.32688,0.53667,0.15502,0.12883,0.10793,
0.73226,0.30719,0.12963,189557,810.0726,119,0.5702,0.81951,0.58127,0.94226,0.62922,0.5097,0.21378,238806,2948.2222,57,0.79069,0.92874,0.65373,0.95276,0.34589,0.64766,71.0419,61135,284.3488,303,0.11495,0.88205,0.88245,0.98629,258.5621,452.3311,714.6292,135.4757,344.3604,531.4076,11.1517,291.9483,463.7197,743.2912,109.5257,380.7458,620.3878,10.0697,259.4298,452.7898,716.8455,136.7632,344.5361,495.2283,28.9751,495912,81,234,215,241799,30515,5524,20,78,88,3.7665,13.5252,3.1623,13,3099.9872,65.5,97575,346.7614,17.5,109252,55643,41609,25497,15005,9667,6866,4319,3130,2117,1629,1195,895,479,316,136,70,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58601,40492,21263,15294,15218,8221,7721,6054,4183,3312,2401,2368,2098,1656,1229,914,719,494,373,251,170,87,54,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15986,13418,8045,6776,7264,3773,2883,1781,771,315,87,30,6,0,0,0,0,0,0,0,5603,12662,18234,22976,27347,31701,36103,40484,44787,49171,53404,57702,61786,33903,0,0,0,0,0,0,0,0,0,0,0.60306,0.27716,0.52364,0.15575,0.09614,0.093729,0.8998,0.77084,0.85275,0.080752,0.16747,0.092561,0.50017,0.33531,0.54279,0.16645,0.14507,0.12356,
